SiteCode,SiteName,Latitude,Longitude,DeploymentSiteDepth,DeploymentDepth,DeploymentDate,DeploymentTime,RecoveredDate,TimeOfRecovery,SamplingSize,InstrumentNum,InstrumentType,Path
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,03/09/1996,6:00:00 PM,27/11/1996,3:00:00 PM,60,5477,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_65_1996_09_03.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,03/09/1996,6:00:00 PM,27/11/1996,3:00:00 PM,60,8979,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_89_1996_09_03.rpf
110,null,48.71,53.76,9,9,03/09/1996,6:00:00 PM,27/11/1996,3:00:00 PM,3600,5477,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_90_1996_09_03.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,27/11/1996,4:00:00 PM,01/06/1997,12:00:00 PM,60,8957,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_44_1996_11_27.rpf
110,null,48.71,53.76,9,9,27/11/1996,4:00:00 PM,01/06/1997,12:00:00 PM,3600,8957,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_81_1996_11_27.rpf
110,null,48.71,53.76,9,9,10/05/1997,12:00:00 PM,16/09/1997,4:00:00 PM,3600,3287,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_13_1997_05_10.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,10/05/1997,12:00:00 PM,16/09/1997,4:00:00 PM,60,3287,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_99_1997_05_10.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,16/09/1997,6:00:00 PM,12/10/1997,9:00:00 PM,60,6592,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_1_1997_09_16.rpf
110,null,48.71,53.76,9,9,16/09/1997,6:00:00 PM,26/11/1997,4:00:00 PM,3600,4351,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_56_1997_09_16.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,16/09/1997,6:00:00 PM,26/11/1997,4:00:00 PM,60,4351,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_6_1997_09_16.rpf
110,null,48.71,53.76,9,9,16/09/1997,6:00:00 PM,12/10/1997,9:00:00 PM,3600,6592,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_93_1997_09_16.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,26/11/1997,7:00:00 PM,16/05/1998,3:00:00 AM,60,6645,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_5_1997_11_26.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,26/11/1997,7:00:00 PM,16/05/1998,3:00:00 AM,60,6788,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_60_1997_11_26.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,19/05/1998,7:00:00 PM,08/09/1998,5:00:00 PM,60,8969,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_20_1998_05_19.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,19/05/1998,7:00:00 PM,08/09/1998,5:00:00 PM,60,8979,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_62_1998_05_19.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,08/09/1998,6:00:00 PM,24/11/1998,6:00:00 PM,60,7946,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_18_1998_09_08.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,08/09/1998,6:00:00 PM,11/11/1998,5:00:00 PM,60,6788,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_46_1998_09_08.rpf
110,STOCK COVE BONAVISTA BAY,48.71,53.76,9,9,24/11/1998,6:00:00 PM,13/05/1999,5:00:00 PM,60,7939,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\StockCove\MTR_23_1998_11_24.rpf
